Column1,Id,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
2153,2154,,90,3,50,9350,1,0,3,3,0,4,0,7,2,2,2,5,5,5,1975,1975,1,0,6,6,1,0,3,4,2,2,3,0,2,864,5,0,0,864,0,1,0,3,864,0,0,864,1,0,1,0,2,1,3,4,6,0,2,1,1977.721217,2,0,0,3,4,2,0,0,0,0,0,0,0,2,2,0,4,2008,8,4
2154,2155,,60,3,50,9360,1,0,3,3,0,0,0,7,2,2,0,4,6,8,1962,2001,1,0,10,12,0,216,2,4,1,3,3,3,4,324,5,0,297,621,0,4,1,3,621,648,0,1269,0,0,1,1,3,1,3,7,6,0,2,5,1962,2,1,280,3,4,2,0,236,0,0,0,0,0,1,2,0,11,2008,8,4
2155,2156,,60,3,68.58035714,9771,1,0,2,3,0,0,0,20,2,2,0,4,6,5,1995,2002,1,0,6,6,1,190,2,4,2,2,3,3,3,779,5,0,298,1077,0,0,1,3,1093,1721,0,2814,0,1,2,1,4,1,2,9,6,1,4,3,1995,0,2,614,3,4,2,48,32,0,0,216,0,0,0,2,0,6,2008,8,4
2156,2157,,20,3,80,9938,1,0,3,3,0,4,0,20,2,2,0,2,7,5,1994,1994,1,0,6,6,1,251,2,4,2,2,3,3,2,1271,5,0,331,1602,0,0,1,3,1626,0,0,1626,1,0,2,1,3,1,2,7,6,1,4,1,1994,1,2,534,3,4,2,424,40,0,0,0,0,0,2,2,0,4,2008,8,4
2157,2158,,60,3,68.58035714,14171,1,0,1,3,0,1,0,20,2,2,0,4,7,5,1993,1994,1,0,10,12,1,0,2,4,2,2,3,3,2,355,5,0,457,812,0,0,1,3,1101,1099,0,2200,0,0,2,1,4,1,2,9,6,1,4,1,1993,1,2,453,3,4,2,168,98,0,0,0,0,0,2,2,0,12,2008,8,4
2158,2159,,80,3,85,10541,1,0,0,3,0,0,0,20,2,2,0,6,7,5,1996,1996,1,0,10,12,1,0,2,4,2,2,3,0,5,0,5,0,672,672,0,0,1,3,1302,735,0,2037,0,0,2,1,3,1,2,8,6,1,4,1,1996,0,2,472,3,4,2,100,33,0,0,0,0,0,2,2,0,2,2008,8,4
2159,2160,,60,3,65,10616,1,0,0,3,0,4,0,5,2,2,0,4,7,5,2007,2007,1,0,10,12,1,0,2,4,2,2,3,3,5,0,5,0,628,628,0,0,1,3,628,728,0,1356,0,0,2,1,3,1,2,6,6,1,2,3,2007,0,2,484,3,4,2,100,24,0,0,0,0,0,2,2,0,3,2008,6,5
2160,2161,,20,3,65,9345,1,0,0,3,0,4,0,5,2,2,0,2,8,5,2007,2007,1,0,10,12,2,156,2,4,2,2,3,0,5,0,5,0,1615,1615,0,0,1,3,1615,0,0,1615,0,0,2,0,3,1,2,7,6,1,2,1,2007,1,3,864,3,4,2,168,30,0,0,0,0,0,2,2,0,5,2008,8,4
2161,2162,,20,3,91,11778,1,0,3,3,0,4,0,5,2,2,0,2,9,5,2008,2008,3,0,10,12,2,554,2,4,2,2,3,1,2,2085,5,0,186,2271,0,0,1,3,2276,0,0,2276,1,0,2,0,3,1,0,7,6,2,2,1,2008,1,3,1348,1,4,2,0,0,70,0,255,0,0,2,2,0,6,2008,8,0
2162,2163,,20,3,91,11778,1,0,3,3,0,4,0,5,4,2,0,2,9,5,2008,2008,3,0,10,12,2,402,0,4,2,0,3,0,2,1153,5,0,598,1751,0,0,1,3,1766,0,0,1766,1,0,2,1,3,1,0,8,6,2,2,1,2008,0,3,874,3,4,2,216,36,0,0,0,0,0,2,2,0,12,2008,6,5
2163,2164,,80,3,68.58035714,11454,1,0,1,3,0,0,0,20,2,2,0,6,8,5,1995,1995,1,0,10,12,1,302,2,4,2,2,3,1,2,770,5,0,631,1401,0,0,1,3,1511,0,0,1511,1,0,2,0,3,1,2,6,6,1,1,1,1995,0,3,811,3,4,2,168,42,0,0,0,0,0,2,2,0,2,2008,8,4
2164,2165,,20,3,68.58035714,11500,1,0,0,0,0,1,0,4,2,2,0,2,6,6,1966,1966,0,1,8,9,1,0,3,4,1,2,1,1,3,262,0,723,197,1182,0,0,1,3,1643,0,0,1643,1,0,2,0,2,1,3,6,6,1,2,1,1966,2,2,438,3,4,2,339,0,0,0,0,0,0,2,2,0,3,2008,8,4
2165,2166,,20,3,65,9750,1,0,3,2,0,4,1,5,2,2,0,2,5,7,1994,1994,1,0,10,12,1,0,3,4,2,2,3,3,2,722,5,0,268,990,0,0,1,3,990,0,0,990,1,0,1,0,3,1,3,5,6,0,2,5,1997,2,2,528,3,4,2,168,0,0,0,0,0,0,2,2,0,8,2008,8,4
2166,2167,,20,3,68.58035714,8696,1,0,0,3,0,4,0,5,2,2,0,2,7,5,1997,1998,1,0,10,12,1,150,3,4,2,2,3,1,2,1308,5,0,110,1418,0,0,1,3,1418,0,0,1418,1,0,2,0,3,1,2,5,6,1,4,1,1997,1,2,558,3,4,2,208,110,0,0,0,0,0,2,2,0,5,2008,8,4
2167,2168,,60,3,68.58035714,13142,1,0,0,3,0,0,0,5,4,2,0,4,6,5,1997,1997,1,0,10,12,1,128,3,4,2,2,3,3,2,688,5,0,176,864,0,0,1,3,872,899,0,1771,1,0,2,1,3,1,2,6,6,0,2,1,1997,1,2,600,3,4,2,0,96,0,0,0,0,0,2,2,0,7,2008,8,4
2168,2169,,60,3,68,8998,1,0,0,3,0,4,0,5,2,2,0,4,7,5,2000,2000,1,0,10,12,1,120,2,4,2,2,3,2,2,527,5,0,255,782,0,0,1,3,782,870,0,1652,0,0,2,1,3,1,2,6,6,0,2,1,2000,1,2,532,3,4,2,0,70,0,0,0,0,0,2,2,0,6,2008,8,4
2169,2170,,60,3,75,12192,1,0,0,3,0,4,0,5,2,2,0,4,7,5,2000,2001,1,0,10,12,1,0,2,4,2,2,3,3,2,663,5,0,265,928,0,0,1,3,928,895,0,1823,1,0,2,1,3,1,2,6,6,0,2,1,2000,1,2,626,3,4,2,192,36,0,0,0,0,0,2,2,4500,5,2008,8,4
2170,2171,,20,3,68.58035714,12250,1,0,0,3,0,4,0,5,2,2,0,2,5,6,1978,1978,1,0,6,6,1,180,3,4,1,2,3,2,0,781,5,0,83,864,0,0,1,3,1174,0,0,1174,1,0,1,0,3,1,3,5,6,0,2,1,1978,2,2,528,3,4,2,211,0,280,0,0,0,0,2,2,0,5,2008,8,4
2171,2172,,20,3,68.58035714,9216,1,0,0,3,0,4,0,5,2,2,0,2,5,6,1975,1975,1,0,6,6,1,176,3,4,1,3,3,0,0,294,5,0,782,1076,0,4,1,3,1076,0,0,1076,0,0,1,1,3,1,3,5,6,1,1,5,1985,2,2,576,3,4,2,0,0,0,0,0,0,0,2,2,0,9,2008,8,0
2172,2173,,20,3,40,14330,1,0,0,3,0,1,0,5,2,2,0,2,5,6,1975,2001,1,0,8,13,1,0,3,4,1,3,3,3,4,88,0,596,180,864,0,4,1,3,1558,0,0,1558,1,0,2,0,2,1,3,5,3,0,2,1,1975,0,2,440,3,4,2,140,0,239,0,227,0,0,2,2,0,8,2008,8,4
2173,2174,,60,3,68.58035714,10400,1,0,3,3,0,4,0,5,2,2,0,4,7,5,2001,2001,1,0,10,12,1,227,2,4,2,2,3,3,5,0,5,0,1257,1257,0,0,1,3,1290,871,0,2161,0,0,2,1,3,1,2,8,6,1,4,1,2001,1,2,570,3,4,2,0,84,0,0,0,0,0,2,2,0,6,2008,8,4
2174,2175,,60,3,68.58035714,9720,1,0,0,3,0,1,0,5,2,2,0,4,9,5,2001,2002,1,0,10,12,1,134,2,4,2,2,3,2,2,1194,5,0,163,1357,0,0,1,3,1366,581,0,1947,1,0,2,1,3,1,2,7,6,1,4,3,2001,0,3,725,3,4,2,168,116,0,0,0,0,0,2,2,0,1,2008,8,4
2175,2176,,20,3,68.58035714,14860,1,0,1,3,0,1,0,5,2,2,0,2,8,5,2002,2003,3,0,10,12,1,240,2,4,2,0,3,1,2,1538,5,0,240,1778,0,0,1,3,1786,0,0,1786,1,0,2,0,3,1,2,6,6,1,2,1,2002,1,3,715,3,4,2,182,35,0,0,0,0,0,2,2,0,6,2008,8,4
2176,2177,,60,3,41,10905,1,0,1,3,0,1,0,5,2,2,0,4,7,5,2003,2003,1,0,10,12,1,0,2,4,2,2,3,3,5,0,5,0,1129,1129,0,0,1,3,1129,1198,0,2327,0,0,2,1,4,1,2,9,6,1,2,3,2003,1,2,596,3,4,2,0,57,0,0,0,0,0,2,2,0,8,2008,8,4
2177,2178,,60,3,96,11690,1,0,0,3,0,4,0,5,2,2,0,4,8,5,1999,2000,1,0,10,12,1,192,2,4,2,2,3,0,5,0,5,0,850,850,0,0,1,3,886,878,0,1764,0,0,2,1,3,1,2,7,6,1,4,1,1999,2,2,560,3,4,2,120,29,0,0,0,0,0,2,2,0,6,2008,8,4
2178,2179,,120,4,68.58035714,4426,1,0,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,0,10,12,1,205,2,4,2,2,3,2,2,662,5,0,186,848,0,0,1,3,848,0,0,848,1,0,1,0,1,1,2,3,6,0,2,1,2004,1,2,420,3,4,2,140,0,0,0,0,0,0,2,2,0,2,2008,8,4
2179,2180,,90,4,83,10126,1,0,3,3,0,0,0,5,2,2,2,5,6,5,1997,1998,1,0,10,12,1,0,3,2,2,2,3,1,2,1593,3,162,83,1838,0,0,1,3,1838,0,0,1838,2,0,2,0,2,2,3,8,6,0,2,1,1998,2,3,721,3,4,2,160,67,0,0,0,0,0,2,2,0,7,2008,8,0
2180,2181,,20,3,75,9750,1,0,3,3,0,4,0,5,2,2,0,2,7,5,2004,2004,1,0,10,12,2,50,2,4,2,2,3,2,2,24,5,0,1421,1445,0,0,1,3,1445,0,0,1445,0,0,2,0,3,1,2,6,6,0,2,1,2004,2,2,470,3,4,2,0,35,0,0,0,0,0,2,2,0,6,2008,8,4
2181,2182,,20,3,85,11058,1,0,3,3,0,0,0,5,2,2,0,2,7,6,2007,2007,1,0,10,12,2,212,2,4,2,2,3,3,2,56,5,0,1508,1564,0,0,1,3,1564,0,0,1564,0,0,2,0,3,1,2,6,6,0,2,1,2007,1,3,814,3,4,2,0,24,0,0,0,0,0,2,2,0,2,2008,8,4
2182,2183,,20,3,74,9627,1,0,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,10,12,1,0,2,4,2,2,3,0,2,24,5,0,1327,1351,0,0,1,3,1361,0,0,1361,0,0,2,0,3,1,2,6,6,0,2,1,2007,1,2,610,3,4,2,0,50,0,0,0,0,0,2,2,0,6,2008,8,4
2183,2184,,20,3,75,9825,1,0,3,3,0,4,0,7,2,2,0,2,5,5,1966,1966,3,0,6,6,1,0,3,4,1,3,3,3,4,609,5,0,483,1092,0,4,1,3,1092,0,0,1092,0,0,1,0,3,1,3,6,6,0,2,1,1966,2,1,264,3,4,2,259,0,0,0,161,0,0,2,2,0,4,2008,0,0
2184,2185,,85,3,64,12102,1,0,3,3,0,4,0,7,2,2,0,5,5,5,1976,1976,1,0,6,9,1,222,3,4,1,2,1,1,0,456,5,0,0,456,0,0,1,3,1033,0,0,1033,0,1,1,0,3,1,3,6,6,0,2,3,1976,1,2,504,0,4,2,224,0,0,0,0,0,0,2,2,0,4,2008,8,3
2185,2186,,20,3,65,6500,1,0,3,3,0,4,0,7,2,2,0,2,6,6,1976,1976,3,0,6,9,1,84,3,4,1,3,3,3,1,1033,5,0,94,1127,0,4,1,3,1127,0,0,1127,0,1,1,1,3,1,3,6,6,1,3,5,1991,2,2,480,3,4,2,0,0,138,0,0,0,0,2,2,0,5,2008,8,4
2186,2187,,80,3,68.58035714,9638,1,0,0,3,0,1,0,7,2,2,0,6,6,6,1977,1977,3,0,8,9,1,0,3,4,1,3,3,0,0,368,4,120,541,1029,0,4,1,3,1117,0,0,1117,1,0,1,0,3,1,3,6,6,1,1,1,1977,1,2,542,3,4,2,292,0,0,0,0,0,0,2,2,0,11,2008,8,4
2187,2188,,60,3,72,7200,1,0,3,3,0,4,0,7,2,2,0,4,6,7,1976,2001,3,0,8,9,1,0,3,4,1,3,3,0,0,288,5,0,396,684,0,4,1,3,684,714,0,1398,0,0,1,1,3,1,3,6,6,1,4,1,1976,0,2,440,3,4,2,0,0,0,0,0,0,0,2,2,0,2,2008,8,4
2188,2189,,20,3,123,47007,1,0,0,3,0,4,0,7,2,2,0,2,5,7,1959,1996,1,0,8,9,1,0,3,4,3,3,3,3,2,0,5,0,0,0,0,4,1,3,3820,0,0,3820,0,0,3,1,5,1,0,11,6,2,2,1,1959,2,2,624,3,4,2,0,372,0,0,0,0,0,2,2,0,7,2008,8,4
2189,2190,,90,3,65,6012,1,0,3,3,0,0,0,7,2,2,2,2,4,5,1955,1955,1,0,0,9,1,0,3,1,2,3,3,3,2,0,5,0,0,0,0,4,0,3,1152,0,0,1152,0,0,2,0,2,2,3,6,6,0,2,1,1977.721217,2,0,0,3,4,0,0,0,0,0,0,0,0,2,2,0,6,2008,8,1
2190,2191,,90,3,74,6845,1,0,3,3,0,4,0,7,2,2,2,2,4,5,1955,1955,1,0,12,14,0,58,3,4,3,3,3,3,2,0,5,0,0,0,0,4,0,1,1152,0,0,1152,0,0,2,0,2,2,3,6,6,0,2,1,1977.721217,2,0,0,3,4,0,0,0,0,0,0,0,0,2,2,0,7,2008,8,4
2191,2192,,190,3,56,6931,1,0,3,3,0,4,0,7,2,2,1,2,4,5,1955,1955,3,0,11,13,1,0,3,4,1,3,3,0,0,784,5,0,0,784,0,4,0,2,784,0,0,784,1,0,1,0,2,1,3,4,6,0,2,1,1977.721217,2,0,0,3,4,2,112,0,0,0,0,0,0,2,2,0,5,2008,8,4
2192,2193,,50,3,60,12180,1,0,3,3,0,4,0,7,2,2,0,0,5,7,1938,2007,1,0,11,13,1,0,3,4,2,3,3,3,5,0,5,0,585,585,0,2,1,1,585,468,0,1053,0,0,1,1,2,1,0,5,6,0,2,1,1977.721217,2,0,0,3,4,0,42,0,0,0,0,0,0,2,2,0,1,2008,8,3
2193,2194,,50,3,57,8050,1,0,3,3,0,4,0,7,2,2,0,0,5,8,1947,1993,1,0,7,8,1,0,3,2,3,3,3,3,2,0,5,0,0,0,0,2,1,3,929,208,0,1137,0,0,1,1,4,1,3,8,2,0,2,1,1977.721217,2,0,0,3,4,2,0,0,0,0,0,0,0,2,2,0,4,2008,8,4
2194,2195,,20,3,68,9520,1,0,3,0,0,4,1,7,2,2,0,2,4,5,1953,1953,1,0,7,8,2,115,3,4,1,2,3,3,4,767,5,0,144,911,0,4,1,3,930,0,0,930,0,0,1,0,2,1,3,5,6,0,2,1,1953,1,1,286,3,4,2,134,0,0,0,0,0,0,2,0,3000,5,2008,8,4
2195,2196,,80,3,62,7692,1,0,3,0,0,4,1,7,2,2,0,6,4,6,1954,1954,1,0,11,13,1,0,3,4,1,0,3,0,5,0,5,0,416,416,0,2,1,0,1204,0,0,1204,0,0,1,0,3,1,3,6,6,0,2,2,1954,2,1,312,3,4,2,0,0,0,0,0,0,0,2,2,0,11,2008,8,0
2196,2197,,30,3,67,5142,1,0,3,3,0,4,0,7,2,2,0,0,4,7,1923,2008,1,0,11,13,1,0,3,4,2,3,3,3,0,224,5,0,725,949,0,4,1,3,949,343,0,1292,0,0,1,1,3,1,2,6,6,0,2,5,1923,2,1,205,3,4,0,0,0,183,0,0,0,0,2,2,0,6,2008,8,4
2197,2198,,30,3,60,7290,1,0,3,3,0,0,0,18,2,2,0,2,7,8,1921,1950,1,0,12,14,1,174,3,4,0,3,3,3,5,0,5,0,1228,1228,0,0,1,3,1424,0,0,1424,0,0,2,0,2,1,3,7,6,1,2,1,1921,2,1,312,3,4,2,0,0,90,0,0,0,0,2,2,0,4,2008,8,4
2198,2199,,90,3,64,7804,1,0,3,3,0,4,0,18,2,2,2,3,6,7,1930,1950,1,0,9,11,1,0,3,4,0,3,3,3,0,281,4,679,0,960,0,0,1,3,960,960,0,1920,2,0,2,2,4,2,3,10,6,2,2,5,1930,2,2,480,3,4,2,248,0,121,0,0,0,0,2,2,0,7,2008,8,0
2199,2200,,70,3,66,8969,1,0,3,0,0,4,0,6,2,2,0,4,6,6,1926,1950,2,0,11,13,1,0,3,4,0,3,3,3,1,379,5,0,265,644,0,0,1,3,672,644,0,1316,1,0,1,0,2,1,3,6,6,1,2,5,2001,2,1,369,3,4,1,0,0,0,0,192,0,0,2,2,0,7,2008,8,4
2200,2201,,50,3,63,15564,1,0,3,3,0,4,0,6,2,2,0,0,6,6,1914,1995,1,0,11,14,1,0,3,4,0,2,3,3,5,0,5,0,676,676,0,0,1,3,676,588,0,1264,0,0,1,0,3,1,3,6,6,0,2,5,1994,2,2,400,3,4,2,424,0,0,0,0,0,0,2,2,400,1,2008,8,4
2201,2202,,70,3,54,7609,1,0,3,3,0,0,0,6,2,2,0,4,8,9,1925,1997,1,0,9,11,1,0,2,2,2,1,3,3,0,406,5,0,392,798,0,0,1,3,798,714,0,1512,1,0,2,0,3,1,2,7,6,1,2,5,1925,2,1,180,3,4,1,85,16,41,0,0,0,0,0,2,0,6,2008,8,4
2202,2203,,70,3,68.58035714,9650,1,0,0,1,0,0,0,6,2,2,0,4,6,3,1923,1950,3,0,11,9,1,0,3,4,0,3,3,3,5,0,5,0,784,784,0,4,1,3,819,784,0,1603,0,0,1,0,4,1,3,7,6,1,2,1,1980,2,2,599,3,4,2,0,217,0,0,0,0,0,2,2,0,6,2008,8,4
2203,2204,,50,3,68.58035714,11700,1,0,0,1,0,4,1,6,2,2,0,0,5,6,1937,1995,1,0,12,14,1,0,3,4,1,3,3,3,1,606,5,0,336,942,0,0,1,3,1265,673,0,1938,0,0,2,0,4,1,2,7,3,1,2,5,1937,2,1,240,3,4,2,0,40,0,0,0,0,0,2,2,0,7,2008,8,4
2204,2205,,50,3,68.58035714,9260,1,0,0,1,0,4,0,6,1,2,0,0,5,4,1938,1950,1,0,11,13,1,0,3,4,0,3,3,3,5,0,5,0,884,884,0,4,1,1,932,442,0,1374,0,0,1,0,3,1,3,6,6,0,2,5,1938,2,1,225,3,4,2,64,0,0,0,100,0,0,2,2,0,3,2008,8,4
2205,2206,,20,3,79,7801,1,0,0,3,0,0,0,6,1,2,0,2,6,5,1951,1951,3,0,12,9,1,88,3,1,2,3,3,3,4,500,5,0,591,1091,0,1,0,0,1091,0,0,1091,0,1,1,0,2,1,3,5,6,1,4,1,1951,0,1,344,3,4,2,66,105,0,0,221,0,0,2,2,0,5,2008,8,4
2206,2207,,70,3,100,9670,1,0,0,1,0,4,1,6,2,2,0,4,8,6,1935,1950,1,0,3,11,2,40,3,4,2,3,0,3,3,210,5,0,398,608,0,4,1,3,983,890,0,1873,0,0,1,1,4,1,3,9,6,2,2,5,1935,0,2,786,0,4,2,0,0,207,0,0,0,0,2,2,0,6,2008,8,2
2207,2208,,50,3,70,12392,1,0,3,0,0,4,0,6,2,2,0,0,7,9,1950,2000,1,0,10,12,1,0,3,2,1,3,1,3,2,435,5,0,397,832,0,0,1,3,1218,943,0,2161,1,0,2,1,3,1,2,8,6,2,4,1,1994,0,2,506,3,4,2,0,96,0,0,0,0,0,2,2,0,4,2008,8,4
2208,2209,,20,3,56,26073,1,0,0,3,0,1,0,6,2,2,0,2,5,5,1956,1956,1,0,3,8,1,0,3,4,2,3,3,3,4,1116,5,0,782,1898,0,0,1,0,1898,0,0,1898,0,0,2,1,3,1,3,7,6,2,4,1,1956,2,2,484,3,4,2,0,51,224,0,0,0,0,2,2,0,4,2008,8,4
2209,2210,,160,4,24,1879,1,0,3,3,0,1,0,1,2,2,3,4,6,6,1980,1980,1,0,7,8,1,0,3,4,1,2,3,3,2,366,5,0,150,516,0,4,1,3,516,516,0,1032,0,0,1,0,2,1,3,5,6,1,4,5,1980,2,2,462,3,4,2,213,0,0,0,0,0,0,0,2,0,12,2008,8,4
2210,2211,,30,4,50,7000,1,0,3,3,0,4,0,9,2,2,0,2,6,8,1926,1998,1,0,10,12,1,0,3,2,0,3,3,3,4,299,2,40,555,894,0,4,1,3,919,0,0,919,1,0,1,0,2,1,3,5,6,0,2,5,1926,2,1,195,3,4,1,0,0,116,0,0,0,0,2,2,0,7,2008,8,4
2211,2212,,50,4,60,6000,1,0,3,3,0,4,0,9,2,2,0,0,6,8,1940,2006,1,0,10,12,1,0,3,4,1,1,3,3,5,0,5,0,720,720,0,2,1,3,760,330,0,1090,0,0,1,0,3,1,3,5,6,0,2,5,1940,2,1,240,3,4,2,0,0,0,0,0,0,0,2,2,0,7,2008,8,4
2212,2213,,50,4,58,8155,1,0,3,3,0,4,0,9,2,2,0,0,5,7,1930,1950,1,0,11,13,1,0,3,4,1,2,3,3,5,0,5,0,780,780,0,2,1,0,780,420,0,1200,0,0,1,0,4,1,3,7,6,0,2,1,1977.721217,2,0,0,3,4,2,0,0,96,0,0,0,0,2,2,0,7,2008,8,4
2213,2214,,80,4,75,6000,1,0,3,3,0,4,0,9,2,2,0,6,5,5,1967,1967,3,0,6,9,1,0,1,4,1,2,3,2,4,257,5,0,367,624,0,0,1,3,1092,564,0,1656,0,0,1,1,3,1,3,7,4,1,3,1,1967,2,1,288,3,4,2,0,180,0,0,100,0,0,2,2,0,7,2008,8,4
2214,2215,,30,4,60,7392,1,0,3,3,0,4,0,9,2,2,0,2,5,7,1930,1995,1,0,11,13,1,0,3,4,0,3,3,3,5,0,5,0,520,520,0,4,1,0,912,0,0,912,0,0,1,0,2,1,3,5,6,0,2,5,1934,1,1,360,3,4,2,0,90,0,0,0,0,0,2,2,0,5,2008,8,4
2215,2216,,50,4,75,9000,1,0,3,3,0,4,0,9,2,2,0,0,5,5,1958,1958,1,0,12,14,1,162,3,4,1,3,3,3,0,330,5,0,821,1151,0,2,1,0,1151,804,0,1955,0,0,2,0,4,1,3,7,6,0,2,1,1958,0,1,356,3,4,2,0,0,0,0,0,0,0,2,2,0,1,2008,8,4
2216,2217,,20,3,80,14584,1,0,3,2,0,4,1,9,2,2,0,2,1,5,1952,1952,1,0,0,12,1,0,1,3,3,3,3,3,2,0,5,0,0,0,3,3,0,0,733,0,0,733,0,0,1,0,2,1,1,4,6,0,2,1,1952,2,2,487,0,3,0,0,0,0,0,0,0,0,2,2,0,2,2008,8,0
2217,2218,,70,0,60,5280,1,0,3,3,0,0,0,9,1,2,0,4,4,7,1895,1950,1,0,11,13,1,0,3,4,4,3,0,3,5,0,5,0,173,173,0,0,0,3,825,536,0,1361,0,0,1,0,2,1,3,6,6,0,2,5,1895,2,1,185,0,4,2,0,123,0,0,0,0,0,2,2,0,7,2008,8,4
2218,2219,,50,0,52,5150,1,0,3,3,0,0,0,9,1,2,0,0,4,7,1910,2000,1,0,8,9,1,0,3,4,2,3,3,3,5,0,5,0,356,356,0,4,0,0,671,378,0,1049,0,0,1,0,2,1,3,5,6,0,2,5,1910,2,1,195,2,1,0,0,0,0,0,0,0,0,2,2,0,5,2008,8,4
2219,2220,,70,0,60,9000,0,0,3,0,0,4,0,9,2,2,0,4,4,6,1920,1950,1,0,7,8,1,0,3,4,4,1,0,2,5,0,5,0,592,592,0,0,1,3,432,432,0,864,0,0,1,1,3,1,1,5,3,0,2,5,1920,2,1,216,0,1,0,0,30,160,0,0,0,0,2,2,0,6,2008,8,4
2220,2221,,120,4,44,3843,1,0,0,1,0,4,1,6,2,2,4,2,8,5,2007,2008,3,0,5,5,2,186,0,4,2,0,3,1,2,1476,5,0,120,1596,0,0,1,3,1648,0,0,1648,1,1,2,0,2,1,0,5,6,1,2,1,2007,0,2,525,3,4,2,162,53,0,153,0,0,0,2,2,0,8,2008,6,5
2221,2222,,120,4,44,3811,1,0,0,1,0,4,1,6,2,2,4,2,7,5,2004,2005,3,0,5,5,2,174,2,4,2,0,3,1,2,1474,5,0,120,1594,0,0,1,3,1646,0,0,1646,1,1,2,0,2,1,0,5,6,1,2,1,2004,0,2,482,3,4,2,128,53,0,0,155,0,0,2,2,0,7,2008,8,4
2222,2223,,20,3,68.58035714,23730,1,0,1,3,0,4,0,11,2,2,0,2,7,5,1996,1997,1,0,7,8,1,668,2,4,2,0,3,2,2,700,5,0,1140,1840,0,0,1,3,2032,0,0,2032,1,0,3,0,3,1,2,7,6,0,2,1,1996,0,3,786,3,4,2,0,46,192,0,0,0,0,2,2,0,9,2008,8,4
2223,2224,,60,3,68.58035714,11050,1,0,3,3,0,4,0,11,2,2,0,4,7,5,1996,1997,1,0,10,12,1,0,3,4,2,2,3,2,5,0,5,0,910,910,0,0,1,3,910,910,0,1820,0,0,2,1,3,1,2,8,6,1,4,1,1996,2,3,816,3,4,2,318,32,0,0,0,0,0,2,2,0,9,2008,8,4
2224,2225,,90,3,76,10260,1,0,3,3,0,4,0,11,2,2,2,4,5,4,1976,1976,1,0,8,9,1,0,3,4,1,3,3,3,2,0,5,0,0,0,0,4,1,3,936,936,0,1872,0,0,2,2,4,2,3,8,6,0,2,1,1976,2,2,484,3,4,2,0,0,0,0,0,0,0,2,2,0,11,2008,8,0
2225,2226,,20,3,74,9990,1,0,3,3,0,4,0,11,2,2,0,2,4,5,1991,1991,1,0,6,6,1,0,3,4,2,2,3,3,0,1383,5,0,297,1680,0,2,1,3,1689,0,0,1689,1,0,2,0,3,1,3,6,6,1,4,1,1991,2,2,432,3,4,2,428,120,0,0,0,0,0,2,2,0,7,2008,8,4
2226,2227,,120,3,42,4084,1,0,0,3,0,4,0,23,2,2,4,2,7,6,1986,1986,1,0,10,12,1,340,2,4,1,2,3,0,2,893,5,0,384,1277,0,2,1,3,1501,0,0,1501,1,0,2,0,2,1,2,6,6,1,4,1,1986,0,2,512,3,4,2,240,0,0,0,0,0,0,2,2,0,7,2008,8,4
2227,2228,,20,3,74,11563,1,0,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,3,0,10,12,2,258,2,4,2,0,3,1,2,1036,5,0,482,1518,0,0,1,3,1537,0,0,1537,1,0,2,0,3,1,2,8,6,0,2,1,2007,0,3,788,3,4,2,0,26,0,0,0,0,0,2,2,0,4,2008,8,4
2228,2229,,60,3,107,12852,1,0,0,1,0,0,0,23,2,2,0,4,8,5,2007,2007,1,0,10,12,1,0,2,4,2,2,3,0,2,770,5,0,150,920,0,0,1,3,920,860,0,1780,1,0,2,1,3,1,2,6,6,1,2,1,2007,0,2,612,3,4,2,0,192,0,0,0,0,0,2,2,0,1,2008,6,5
2229,2230,,80,3,73,9802,1,0,3,3,0,4,0,23,2,2,0,6,5,5,2006,2007,1,0,10,12,1,0,3,4,2,2,3,3,5,0,5,0,352,352,0,2,1,3,712,730,0,1442,0,0,2,1,3,1,3,6,6,0,2,3,2007,0,2,400,3,4,2,100,0,0,0,0,0,0,2,2,0,4,2008,8,4
